Date,CL=F,GC=F,^FTSE,^GSPC,^NSEI
2018-07-16,68.05999755859375,1238.0999755859375,7600.5,2798.429931640625,10936.849609375
2018-07-17,68.08000183105469,1225.699951171875,7626.2998046875,2809.550048828125,11008.0498046875
2018-07-18,68.76000213623047,1226.300048828125,7676.2998046875,2815.6201171875,10980.4501953125
2018-07-19,69.45999908447266,1222.4000244140625,7684.0,2804.489990234375,10957.099609375
2018-07-20,70.45999908447266,1229.5,7678.7998046875,2801.830078125,11010.2001953125
2018-07-23,67.88999938964844,1224.0,7655.7998046875,2806.97998046875,11084.75
2018-07-24,68.5199966430664,1223.9000244140625,7709.10009765625,2820.39990234375,11134.2998046875
2018-07-25,69.30000305175781,1231.4000244140625,7658.2998046875,2846.070068359375,11132.0
2018-07-26,69.61000061035156,1225.300048828125,7663.2001953125,2837.43994140625,11167.2998046875
2018-07-27,68.69000244140625,1222.5999755859375,7701.2998046875,2818.820068359375,11278.349609375
2018-07-30,70.12999725341797,1221.300048828125,7700.89990234375,2802.60009765625,11319.5498046875
2018-07-31,68.76000213623047,1223.699951171875,7748.7998046875,2816.2900390625,11356.5
2018-08-01,67.66000366210938,1217.9000244140625,7652.89990234375,2813.360107421875,11346.2001953125
2018-08-02,68.95999908447266,1210.5999755859375,7575.89990234375,2827.219970703125,11244.7001953125
2018-08-03,68.48999786376953,1214.199951171875,7659.10009765625,2840.35009765625,11360.7998046875
2018-08-06,69.01000213623047,1208.5999755859375,7663.7998046875,2850.39990234375,11387.099609375
2018-08-07,69.16999816894531,1209.5999755859375,7718.5,2858.449951171875,11389.4501953125
2018-08-08,66.94000244140625,1212.5999755859375,7776.7001953125,2857.699951171875,11450.0
2018-08-09,66.80999755859375,1211.9000244140625,7741.7998046875,2853.580078125,11470.7001953125
2018-08-10,67.62999725341797,1211.0999755859375,7667.0,2833.280029296875,11429.5
2018-08-13,67.19999694824219,1191.300048828125,7642.5,2821.929931640625,11355.75
2018-08-14,67.04000091552734,1193.0,7611.60009765625,2839.9599609375,11435.099609375
2018-08-15,65.01000213623047,1177.5,7497.89990234375,2818.3701171875,
2018-08-16,65.45999908447266,1176.199951171875,7556.39990234375,2840.68994140625,11385.0498046875
2018-08-17,65.91000366210938,1176.5,7558.60009765625,2850.1298828125,11470.75
2018-08-20,66.43000030517578,1186.800048828125,7591.2998046875,2857.050048828125,11551.75
2018-08-21,67.3499984741211,1192.5999755859375,7565.7001953125,2862.9599609375,11570.900390625
