Date,CL=F,GC=F,^FTSE,^GSPC,^NSEI
2015-03-27,-0.04977642150691153,-0.004397914584004181,-0.005844532627878429,0.0023685613495147972,-8.990487642646094e-05
2015-03-30,-0.0038878377503916983,-0.012502083171817557,0.005309978460065645,0.012236645187396533,0.018090417315550278
2015-03-31,-0.022185740022270806,-0.001434903082481287,-0.01718082015578326,-0.008795775050879251,-0.0001530568535489385
2015-04-01,0.0523109613085504,0.021130927661137555,0.005389044736453519,-0.003965371271123064,0.011217759981156483
2015-04-07,0.0776601991974133,0.0020693651606005226,0.022365783785520232,0.00807895226569344,0.008624231147182915
2015-04-08,-0.06595037798222869,-0.006195275195152727,-0.003504826773002123,0.002682533127767339,0.006246964557533818
2015-04-09,0.0073384125350866025,-0.007896268134635509,0.011243405468617684,0.004457481018385057,0.007332623152276119
2015-04-10,0.016735547525088545,0.009215817882871624,0.01060522612814907,0.005202865037342352,0.0002335081659441407
2015-04-13,0.0052285139611716325,-0.004399740050828549,-0.0035967165085734054,-0.00458128059365126,0.006110279546012176
2015-04-16,0.09246771818859556,-0.0010840063163470859,-0.0005378883672205736,0.006002618488592404,-0.014410211080767454
2015-04-17,-0.017104521630497582,0.004090170629434509,-0.009333602768040516,-0.011311245518606405,-0.01156582781691673
2015-04-20,0.011481868862154743,-0.007814468553728138,0.008220627226318111,0.009235131672624686,-0.01834770981001632
2015-04-21,-0.019865248764875054,0.007876015428623706,0.0015314309975675844,-0.0014806053255762563,-0.008327270348106652
2015-04-22,0.01628667305855136,-0.013301188523787477,-0.00491295466607633,0.005087480356207541,0.006200972255378856
2015-04-23,0.02813393581459378,0.00631898209261772,0.003628240415947115,0.002357715893671175,-0.0037249712205020824
2015-04-24,-0.010218221950761053,-0.016075077737549903,0.0024100825849242558,0.002252800575326619,-0.011079600258562361
2015-04-27,-0.0027996472990409194,0.023910907780611668,0.004709548385261275,-0.004141314249916261,-0.011011130948797465
2015-04-28,0.0012282802730758657,0.008892172141350407,-0.010346283783783772,0.0027692316953564777,0.008741362876475867
2015-04-29,0.0266386333890829,-0.0034595973409184966,-0.011976416373302046,-0.0037403355807980043,-0.005533650132347967
2015-04-30,0.017924192629572788,-0.022648390897821113,0.002058692162854703,-0.010128906614839228,-0.007069389241178392
2015-05-05,0.012912970718952366,0.009133902685061646,-0.004740970539467093,0.0018939977048197942,0.017515101715761094
2015-05-06,0.00877481400509228,-0.0024303574106769865,0.000880549911983719,-0.004455724813014705,-0.02736399793773192
2015-05-07,-0.03266045738551815,-0.006637002511963419,-0.006735248712378961,0.0037738134388320965,-0.004903074634123761
2015-05-08,0.007634896054027784,0.005666399723896376,0.02320310798424563,0.013457901176364917,0.01665572816769534
2015-05-11,-0.0023572889558378662,-0.0049617563999656555,-0.0023982378969398255,-0.005089560528435566,0.01632790087285607
2015-05-12,0.025316455696202445,0.007944578094980947,-0.01367019431161609,-0.0029496376848567873,-0.02381908107113906
2015-05-13,-0.004115226337448541,0.021633447389137528,0.0022787350967456987,-0.00030495478248648844,0.013350641678914421
2015-05-14,-0.010247916229500276,0.005745239543446523,0.0033670861653811723,0.010779286625573148,-0.0013660455388829762
2015-05-15,-0.003173053407098725,8.158608123531863e-05,-0.001792628710741484,0.0007684139066803652,0.004638677701966021
2015-05-18,-0.004355810479393374,0.0018768248291514134,0.0012067958255512767,0.003047948049283322,0.013470838987944989
2015-05-19,-0.03651357853776738,-0.01702233554560495,0.0037595884113199585,-0.0006433745436266181,-0.0009553778372400901
2015-05-20,0.030038443435586037,0.001657138088940746,0.0017440360911114006,-0.0009305162517933008,0.006885251795789804
2015-05-21,0.02950155462820514,-0.0037223921822493455,0.0008848194718815705,0.0023378744854138933,-0.00026711779894939003
2015-05-22,-0.01646903787707832,-8.300862164645206e-05,0.0025950232141584983,-0.002233886303356414,0.004506613859696085
2015-05-26,-0.028298767696949945,-0.014199200334575779,-0.011761052521498283,-0.010281980197837881,-0.014138939605505163
2015-05-27,-0.008960890379153263,-0.0010949518289057325,0.01213121379874793,0.009162641262365545,-0.0005695887835976965
2015-05-28,0.0029560422292504995,0.001855089911952712,0.0010805877564303845,-0.0012667608976734135,-0.00187166871908917
2015-05-29,0.04542300482008943,0.001094225111387459,-0.008024542428332615,-0.0063184691730722164,0.013781751487558669
2015-06-01,-0.001658349508894097,-0.0009248155064394137,-0.004409799713381846,0.002059461282371222,-2.964315431874809e-05
2015-06-02,0.017607932643853186,0.004880860489345551,-0.0036384452101693165,-0.0010085961899480855,-0.023353592405198742
2015-06-03,-0.026444645384773535,-0.007872058124320791,0.003204277519497589,0.0021188711112078984,-0.012305070176218624
2015-06-04,-0.02749831332045738,-0.008272074923375006,-0.013135717529314417,-0.008623167576889856,-0.0005470363313393456
2015-06-05,0.019482777036469612,-0.00604304658983934,-0.007960125977014454,-0.0014361829335245435,-0.001961676769116849
2015-06-08,-0.016742798251032642,0.004623995648200818,-0.002145621703952716,-0.006474509789282434,-0.008694134258897646
2015-06-09,0.034399725163328565,0.003494798693227441,-0.0053313984259940606,0.00041835300422188304,-0.0027038282806817193
2015-06-10,0.021449965557355677,0.007474667793118561,0.011326957003804816,0.012042424827124476,0.012720668903445809
2015-06-11,-0.010743933650224968,-0.0052271741838728625,0.0024011230976632714,0.0017386264178671507,-0.019582875620068996
2015-06-12,-0.013328967700995564,-0.0009322616858862265,-0.009026288753093192,-0.0069942998817651425,0.0022032684655837187
2015-06-15,-0.00733820269224994,0.005514081889003819,-0.010965512154136547,-0.004622572493653387,0.003883300602441242
2015-06-16,0.00756049663102365,-0.004049648722170174,-5.959352414131036e-05,0.0056898566086796,0.004167746384501569
2015-06-17,-0.0008338010795395645,-0.003473083935567556,-0.004396357665410133,0.0019796413026920145,0.005498738840850059
2015-06-18,0.008845170397031588,0.02133625898081659,0.004086430004555774,0.009902710578908236,0.010263830165222254
2015-06-19,-0.013895783986538457,0.0,0.0003876172414769563,-0.0053035017498218595,0.006159334653041526
2015-06-22,0.0011742944825949841,-0.014814855454119868,0.01716715525109902,0.006094866554531064,0.015580570218593381
2015-06-23,0.02228548943626718,-0.006336065142669711,0.0013478041472678726,0.0006358685039113965,0.003405944696333929
2015-06-24,-0.012129124473493902,-0.00306068333224363,0.001448434137324428,-0.00735329696164333,-0.002469733616678238
2015-06-25,-0.00945743637788199,-0.0009380655030184482,-0.005405563501603261,-0.0029735743006855664,0.00444337505883885
2015-06-26,-0.001172524186426327,0.0011950699223750583,-0.00794670979275125,-0.0003900796440671206,-0.0020124304149797823
2015-06-29,-0.02180109364035665,0.004774469664398762,-0.01972255081813512,-0.02086619391956246,-0.00748102536329065
2015-06-30,0.019543962864090103,-0.005939753924480318,-0.015029076353749726,0.0026584898861461426,0.006022745602803914
2015-07-01,-0.042206189418349416,-0.0021340162185232714,0.013433537441535082,0.006936040108400654,0.01010334046573469
2015-07-02,-0.0005266639708401133,-0.0051325919589392255,0.0033138489271755667,-0.0003080227407983305,-0.0009640797405430224
2015-07-06,-0.07728792380629712,0.008512488748119162,-0.014297534829575409,-0.003861756863082544,0.009147532407340009
2015-07-07,-0.0038072901749431898,-0.017478045505405326,-0.015836099714952034,0.00608097510857486,-0.0013318922357890006
2015-07-08,-0.012994463622820751,0.00945854233177812,0.009094866176993621,-0.016652749054007154,-0.01736029555278973
2015-07-09,0.02187797134627001,-0.0036964228037785762,0.014004637343964399,0.0022622025726091177,-0.004125289314989233
2015-07-10,-0.0007578079150273309,-0.0011216987300474157,0.01394794629351459,0.012338485100151564,0.0038422055160178825
2015-07-13,-0.010238924883231859,-0.0021594541810849854,0.009680237750110177,0.011066049239604414,0.011853357524637564
2015-07-14,0.016091956710932998,-0.001644652375394129,0.0023448804819679037,0.004453159211633695,-0.0006561478304294432
2015-07-15,-0.03073154298604197,-0.005289254658792708,0.0,-0.000734986066058041,0.008244543893853207
2015-07-16,-0.009725734321805679,-0.002963652796774463,0.006322395769395417,0.008014680412562258,0.009884089482447456
2015-07-17,-0.0003928591204795939,-0.010491344192802399,-0.003148665098764103,0.001106182994042637,0.00020908390731189108
2015-07-20,-0.014541125420411305,-0.022177148412600656,0.0020073648300715785,0.00077123387202227,-0.0007432666484129546
2015-07-21,0.0041874193037518825,-0.0029817718472999744,-0.0028871650083742706,-0.0042616893616069795,-0.00860120048586066
2015-07-22,-0.023232763492105457,-0.010875475561433312,-0.01503896995170706,-0.0023877098952062026,0.012198887654526924
2015-07-23,-0.015043665062591027,0.002382238892960853,-0.0018447955015991058,-0.005676040278268291,-0.005061700968610694
2015-07-24,-0.006398377056954452,-0.007678267288905416,-0.011299803953794152,-0.01070332804283558,-0.00794547038951432
2015-07-27,-0.015579559815309674,0.010040553296972288,-0.011352884471961144,-0.005775015185050969,-0.01884044667546103
2015-07-28,0.01244988732193919,-0.00018235400991795103,0.00771697687624151,0.012386154626733425,-0.002870470039468942
2015-07-29,0.016882062964131084,-0.0032838616217323313,0.011547937938455322,0.007318795346650031,0.004563968416396724
2015-07-30,-0.005533930163910794,-0.0039351395167548375,0.005715563616913055,2.836730636679441e-05,0.005582056356707721
2015-07-31,-0.028854111967653417,0.0059720689582851705,0.00410860902772292,-0.002271519985995063,0.013185994355469077
2015-08-03,-0.04138371831795484,-0.005023289686145849,-0.001149845027228369,-0.002756886733696673,0.0011954031512864116
2015-08-04,0.012619073115512469,0.0011932501640172788,-0.00029901623221584295,-0.002249704779339723,-0.00306089917070973
2015-08-05,-0.012898997178341753,-0.004584212179186253,0.009840547322482074,0.0031146787487494887,0.005993941733038577
2015-08-06,-0.01085274998686192,0.004144791565241279,-0.0007848771939085175,-0.00775298528243118,0.002416003226048735
2015-08-07,-0.017689227904758353,0.00357734781575636,-0.004238872588563591,-0.0028748824444340126,-0.002800298085977815
2015-08-10,0.024846140394949368,0.009231309579847524,0.0026345457040262144,0.012808166466444781,-0.004553627931107251
2015-08-11,-0.04181488638124198,0.0030791745738207865,-0.010644011940499354,-0.00955710249815489,-0.007418833032042493
2015-08-12,0.005106717656805371,0.014084485310398076,-0.013999520547302913,0.0009500546545004873,-0.013341379081930671
2015-08-13,-0.02471130978469871,-0.006677350717630426,-0.0004413791299600067,-0.0012752120935421996,0.0007664473603414823
2015-08-14,0.006393569990301051,-0.0025095696695797143,-0.0026794771703995135,0.003911964108786803,0.01947141259339502
2015-08-17,-0.01482355454388784,0.005121709989067469,-6.112180577066972e-05,0.00521142418513576,-0.004842373519645449
2015-08-18,0.01791258703445675,-0.0013409619459487931,-0.00366395443195211,-0.002625530186397551,-0.0012680924643075908
2015-08-19,-0.04270295026832216,0.009846925289055175,-0.01881614519138386,-0.008254876246131082,0.0033780685872379923
2015-08-20,0.008333337229061932,0.022072533421631624,-0.005559474920941665,-0.021100170073477753,-0.014408266481082843
2015-08-21,-0.016771964923329552,0.005724176570631068,-0.028298137501333254,-0.03185096571863755,-0.008694849922367243
2015-08-24,-0.05463532862272458,-0.005346629270789882,-0.04667328471853416,-0.039413692866465566,-0.05915098088055637
2015-08-25,0.027981162339402843,-0.013178492214710347,0.030921003129969815,-0.01352199497897244,0.009181738418811536
2015-08-26,-0.018061635064005266,-0.011948669978359416,-0.016789109672951996,0.03903385877450183,-0.011274391291918318
2015-08-27,0.10259075273862672,-0.0019562077357584418,0.03559001166315334,0.024297748621125326,0.02016210472317792
2015-08-28,0.06249999439805998,0.009533099553753921,0.009027762006419637,0.0006087363616984476,0.006667547122292117
2015-09-01,0.004201650189739503,0.004942172541343215,-0.030314170409916685,-0.03771992121930012,-0.027005928852549044
2015-09-02,0.018498131587986855,-0.00544476283282036,0.004093390226541205,0.01829297500443139,-0.0088429775544967
2015-09-03,0.0108108108108107,-0.007770462541390688,0.01821384717606267,0.0011647935451044589,0.013735907736166952
2015-09-04,-0.01497327835164608,-0.002758721830240063,-0.024410357102513047,-0.015329595723932221,-0.021468770971813878
2015-09-08,-0.0023887212198484553,-0.00017843224721691975,0.017077925661564075,0.02508305358648033,0.004337031914824374
2015-09-09,-0.03896380396906207,-0.016244263518028434,0.013488212203924821,-0.01389756050907287,0.01695445617094271
2015-09-10,0.0400905228061863,0.00662316199557389,-0.011751516344918889,0.005277955033794246,-0.0039009540862875447
2015-09-11,-0.02809227247971613,-0.00540784136998651,-0.006173040255640472,0.004487043210972708,0.00015404360706794407
2015-09-14,-0.014116089021681044,0.0038060273419799895,-0.005426739692562688,-0.004089655710746709,0.010649249276883932
2015-09-15,0.013409094376997555,-0.004423492425513098,0.008710514931033142,0.01283131142251781,-0.005481266771729776
2015-09-16,0.05741200638104149,0.014871147640206583,0.014924416090782655,0.008705414349693852,0.008947363530129149
2015-09-18,-0.05238602631534239,0.016887084737872815,-0.02008285072462246,-0.018683827676962195,0.010475810818002973
2015-09-21,0.0447627570801139,-0.004393287151619352,0.0007536078345138364,0.004565783605198437,-0.0006013361162410247
2015-09-22,-0.018209050311999375,-0.007148509187593022,-0.028303957486352838,-0.012318429274285614,-0.02069675641963653
2015-09-23,-0.029456736523706395,0.005866644965277779,0.016240505710598985,-0.002048642890328245,0.004345903137800811
2015-09-24,0.009667273147506927,0.01961830480836868,-0.011720465671454239,-0.003362984329369434,0.002874069312977845
2015-09-28,-0.01068803259557316,-0.01889413061671008,-0.0004361482271659778,-0.026119928662175718,-0.009252056260723118
2015-09-29,0.018005834606473092,-0.0043286434753202485,-0.008340416493940794,0.001232853252514099,0.006105879931557867
2015-09-30,-0.003095277273166941,-0.010291878127232756,0.025790275723716727,0.019075555906861608,0.013463733413981993
2015-10-01,-0.007762219404228721,-0.0011654404555132558,0.0017981889547553642,0.001973884228037459,0.00025160714370175974
2015-10-05,0.033973996111805516,0.021450390828796406,0.03728281635961306,0.03286695444707788,0.02117998017986733
2015-10-06,0.04907048292535365,0.007644383998610005,0.004334136657512477,-0.0035882361830883447,0.004138299910646515
2015-10-07,-0.014836130725662033,0.001918338924141949,0.0016122959622439925,0.008035633639867479,0.0030050657181448504
2015-10-08,0.03388410134599518,-0.0037424271785247987,0.006060208152194768,0.008818435459823082,-0.005875926976951273
2015-10-09,0.004046141244278045,0.010133745218015022,0.006494382865883441,0.000725111326717931,0.00742372968703231
2015-10-12,-0.05097728268274304,0.007437494787493337,-0.007013496872007807,0.0012754772073806375,-0.005629033610123568
2015-10-13,-0.009341797048055822,0.0007726194481927351,-0.00453609833925217,-0.006825423947869114,-0.0014612581906097155
2015-10-14,-0.0004286424738336736,0.012266191592792408,-0.011462672732297952,-0.0047162741982138545,-0.002926853228365389
2015-10-15,-0.005574578150421394,0.006609650868141248,0.011021452178757274,0.01485277361914017,0.008830905477206663
2015-10-16,0.018973635902370445,-0.003619874349481522,0.006199978461919109,0.004570474275370051,0.007170412693318751
2015-10-19,-0.02898855227552022,-0.008702202577111073,-0.00402950694771087,0.00027054553471672627,0.004479089639404021
2015-10-20,-0.007409024996949287,0.004005753836428427,-0.0011334016423369953,-0.0014210903493528937,-0.0016192547934769097
2015-10-21,-0.007683830515551993,-0.008828543645214348,0.0005200555762263637,-0.005825414995899281,-0.001204383487806604
2015-10-23,-0.013274386696699447,-0.003682705419426391,0.015074695479906364,0.027841323946639074,0.005301937657024025
2015-10-26,-0.013901321818307055,0.003180564786877005,-0.004205412275657627,-0.0019131006866738298,-0.004207172582956553
2015-10-27,-0.01773530667156553,-0.00017133776510280807,-0.008056754762739593,-0.002554118539720318,-0.0033471638954116756
2015-10-28,0.06342587535600508,0.00882749942302219,0.011389879852416351,0.01184003327863703,-0.007494344931314734
2015-10-29,0.00261216260708097,-0.025401431513222827,-0.006523968013018799,-0.0004497742019048401,-0.00727557689096936
2015-10-30,0.011506703506183769,-0.0049685768954683684,-0.005425389801259617,-0.004809877003672414,-0.005664646384873739
2015-11-02,-0.009658741392265413,-0.004993386922360954,0.0001099978023466619,0.011873817006551102,-0.0018597039801661053
2015-11-03,0.03814482356983584,-0.019017517809174378,0.0034267492907724684,0.002728067346863705,0.0012297400090901522
2015-11-04,-0.03298542339713828,-0.006910744488703768,0.004589855918176511,-0.003545367230984642,-0.0025432033822472278
2015-11-05,-0.024179597134365127,-0.0018978541219498712,-0.007484913335768284,-0.0011321483923818487,-0.010540782311541208
2015-11-06,-0.020132739647169218,-0.01521192362979007,-0.001743954787437052,-0.0003476213457177524,-0.00014460408861305396
2015-11-09,-0.009482997854157516,0.00027588160616076607,-0.009222766089005296,-0.009822729385718598,-0.004915531264230055
2015-11-10,0.007750174626532269,0.00027569330920274027,-0.0031612005984842373,0.0015105949543003927,-0.01665783484975325
2015-11-13,-0.07848897258232668,-0.006800131111732832,-0.025018724983103535,-0.028188196523284192,-0.002710927478722036
2015-11-16,0.02454589982328237,0.0026831071546435936,0.004592795147881024,0.014903265264943455,0.005713562131630656
2015-11-17,-0.025634965656301967,-0.013841469664900852,0.019914080484264574,-0.0013393792481354305,0.00396455648349936
2015-11-18,0.001967096991801087,9.36630119054982e-05,0.001627136873133539,0.01616245179852549,-0.01349273722468125
2015-11-19,-0.005153351766200132,0.008607738352895966,0.008106370814421116,-0.00112310916925773,0.014349853606560714
2015-11-20,-0.0037000868892791416,-0.001484207408105287,0.0007425386475321538,0.003810195689989637,0.0017595619760288894
2015-11-23,0.03367171653634937,-0.008918594730767726,-0.00459383342399422,-0.0012348607728660532,-0.0009291361817810317
2015-11-24,0.02682632172179078,0.007030370881814907,-0.0044881142950599084,0.0012219959743400288,-0.002248610038379506
2015-11-27,-0.02705854621678927,-0.016848270346812355,0.015612055845085404,0.00046440874888120653,0.014186130071873748
2015-11-30,-0.0014384454545837144,0.009089280534049005,-0.0029959996660644528,-0.004640997274763192,-0.0009379927643368147
2015-12-01,0.004801847320891728,-0.001876524590329165,0.006230250790237202,0.01068057336863748,0.0024762801857218797
2015-12-02,-0.04563918559263991,-0.009024344064305523,0.003940101358991033,-0.010995693172566212,-0.00296041496142041
2015-12-03,0.02854289543173283,0.007114399874201149,-0.022722656413082132,-0.014373526666262015,-0.008472730932953976
2015-12-04,-0.027020461559776554,0.021475039914016225,-0.005848636703187249,0.0205256690573854,-0.010458854551524621
2015-12-07,-0.05804352324168893,-0.0074688571562355754,-0.0023724099756121664,-0.006989502964787397,-0.0021203048364873966
2015-12-08,-0.00371854445343045,-9.287958349124548e-05,-0.014188126405961232,-0.0064899016523778386,-0.00820301695113268
2015-12-09,-0.009330804846242047,0.0012077735750619656,-0.0013854478630532796,-0.007738985017979982,-0.011581883616657795
2015-12-10,-0.01076430375461268,-0.0041759466424943215,-0.006300307902414204,0.0022513871531610885,0.00930046695402309
2015-12-11,-0.03101195434442261,0.0035411880668900775,-0.022223730030463296,-0.019422767297482935,-0.00948155235730297
2015-12-14,0.019371208930290207,-0.011328881944101976,-0.013220620483369583,0.004755560017433602,0.005203320218742258
2015-12-15,0.028642166386561252,-0.0016905483613777195,0.02446327175946239,0.010618561082731848,0.006647028314128445
2015-12-16,-0.04899593282782533,0.014206393112335736,0.007212003063178374,0.014514969430300617,0.006492747683265243
2015-12-17,-0.016047288498827528,-0.025231865651090035,0.006813799801471676,-0.015040520909943789,0.012056689737954374
2015-12-18,-0.006294741513608537,0.014655406954847683,-0.008209766105079841,-0.01779722000676376,-0.010504363180879661
2015-12-21,0.0002879970159028744,0.014725261640587517,-0.002907953529216467,0.0077784025360287945,0.009340436124388285
2015-12-22,0.040299298892936264,-0.006562506170367022,0.008003628045992972,0.008816736053143037,-0.006171472975241898
2015-12-23,0.037631450838959024,-0.0050242130338106206,0.02595714353025147,0.01241806830075265,0.01025546764808305
2015-12-24,0.015999959309895617,0.007293740957305728,0.0021791536061928074,-0.001598636221499028,-0.0006229877514251081
2015-12-29,-0.006036733633796421,0.00027854515570546745,0.009592939446677606,0.008428045390712846,0.008637572883015032
2015-12-30,-0.033535793334665165,-0.01614851453741295,-0.006413707815801639,-0.007217228595965963,-0.004124151937772491
2015-12-31,0.012021925129788391,0.00018873054126511413,-0.005068502649587803,-0.00941191309542666,0.006344796283837217
2016-01-04,-0.007559465093770035,0.013958243965158657,-0.0238533724753075,-0.015303731089594375,-0.01951213966956744
2016-01-05,-0.021490672929854737,0.0030695273956511393,0.007188153357849059,0.0020122259542274534,-0.0008535035886758635
2016-01-06,-0.05560188857733117,0.012518545710656026,-0.010395667558226296,-0.013115396702646942,-0.005607176031205752
2016-01-07,-0.02060643914586724,0.01447012217651622,-0.019643001713333885,-0.023700443014411654,-0.022309804329221028
2016-01-08,-0.003306300235589421,-0.00893735016714281,-0.007003610055013154,-0.010838374390218508,0.004366937597831466
2016-01-11,-0.052774427263351575,-0.001184230980416534,-0.006866940384082532,0.0008532721255336551,-0.00493333414699082
2016-01-12,-0.03088186303937246,-0.00994074273968304,0.009775604164702134,0.0078027985167561376,-0.007079766557687717
2016-01-13,0.0013140278408982908,0.0017502067582830794,0.005363253666597512,-0.024965452304219538,0.006937152844914696
2016-01-14,0.02362208764817786,-0.012505724676724173,-0.0071799705900855715,0.016695905386662213,-0.003385181686611949
2016-01-15,-0.05705130266406466,0.016388839916025022,-0.0192795265267679,-0.021599098001850003,-0.013135548583687595
2016-01-19,-0.032630896986123314,-0.0014658502848717836,0.012525577748152106,0.0005318215543925753,-0.00036297118800487915
2016-01-20,-0.06711173256692671,0.015781219182118944,-0.03457659164587712,-0.011693855152413501,-0.01691978471256972
2016-01-21,0.1122411124375946,-0.0072260863304292045,0.017660692559675173,0.005195438361131455,-0.004446390334017725
2016-01-22,0.0900778150427346,-0.0017287093588093105,0.02185739020775257,0.020283701024494727,0.020015720445019758
2016-01-25,-0.05747121941739064,0.008202698141198006,-0.0038983050847457568,-0.015637982053378963,0.0018457122204607046
2016-01-27,0.06460115605192152,0.008949579507370853,0.01929554234196873,0.0031271950341025256,0.00021517824106065397
